gene_id	R1	R2	R3	R4	R5	R6	R7	R8	R9
ENSG00000063854	930	1707	1824	2607	2350	0	1855	2704	1957
ENSG00000180185	1036	1364	1391	1565	1416	0	478	1358	1028
ENSG00000162039	9	2	1	7	0	0	2	0	2
ENSG00000281219	0	0	0	0	0	0	0	0	0
ENSG00000162040	0	0	0	0	0	0	0	0	0
ENSG00000198736	379	407	579	913	663	0	262	834	754
ENSG00000140986	11	15	20	15	25	0	26	18	31
ENSG00000140990	1288	2062	2482	2622	2218	0	1418	2542	1925
ENSG00000140988	130593	145534	162341	209206	176326	0	104508	181467	134348
ENSG00000206811	0	0	0	0	0	0	0	0	0
ENSG00000255198	39	38	54	60	76	0	40	106	54
ENSG00000273587	0	0	0	0	0	0	0	0	0
ENSG00000179580	13	6	9	4	7	0	5	9	11
ENSG00000183751	1860	3340	3631	4968	3651	0	1646	4908	3487
ENSG00000196408	9	4	0	10	11	0	4	10	8
ENSG00000127554	872	891	954	1329	1177	0	696	1436	1064
ENSG00000127561	1114	1694	1480	2087	1500	0	458	978	732
ENSG00000167962	3204	5134	6258	8916	6478	0	3274	6924	5745
ENSG00000183971	20	125	113	289	58	0	26	91	76
ENSG00000265386	3	0	2	2	0	0	0	2	0
ENSG00000065054	39	32	54	54	33	0	20	16	28
ENSG00000065057	124	315	368	386	357	0	207	481	439
ENSG00000103197	1638	1877	2311	3264	3687	0	1950	3487	2486
ENSG00000008710	2588	3154	4115	7136	5528	0	2367	5203	3890
ENSG00000221656	0	0	0	0	0	0	0	0	0
ENSG00000265867	3	1	0	0	1	0	0	0	0
ENSG00000264397	0	0	0	0	0	0	0	0	0
ENSG00000167964	20	61	44	63	28	0	26	32	31
ENSG00000260260	331	413	375	510	442	0	189	502	326
ENSG00000131653	2689	3361	4351	5271	4367	0	2487	4855	3659
ENSG00000167971	213	128	105	420	188	0	22	121	165
ENSG00000167965	1699	2948	3796	3511	3207	0	1463	4057	3203
ENSG00000182685	94	156	175	298	137	0	94	179	107
ENSG00000184207	922	1634	2034	3129	2132	0	793	2699	2076
ENSG00000167967	2226	2878	3310	4663	5004	0	1746	4962	3633
ENSG00000167968	95	65	107	115	125	0	104	139	111
ENSG00000167969	1443	2296	2902	3892	3050	0	1890	3511	2713
ENSG00000205937	6222	10455	11870	15478	12771	0	6407	14889	11555
ENSG00000284346	15	24	15	28	48	0	4	46	30
ENSG00000266643	5	0	0	1	2	0	6	0	4
ENSG00000264004	0	0	0	0	0	0	0	0	0
ENSG00000167972	253	335	433	598	350	0	77	181	170
ENSG00000238098	15	25	18	16	10	0	1	28	14
ENSG00000162063	1469	1650	2404	3648	2332	0	651	2869	2279
ENSG00000283180	1	1	1	0	2	0	0	0	1
ENSG00000274805	0	7	4	1	0	0	0	2	2
ENSG00000162068	9	9	4	11	29	0	36	45	32
ENSG00000162065	462	1238	1501	1950	1618	0	447	1111	735
ENSG00000185883	92	40	43	64	76	0	35	64	62
ENSG00000162066	467	797	936	1215	1063	0	381	933	832
ENSG00000205923	0	0	0	0	0	0	0	0	0
ENSG00000266232	0	0	1	0	0	0	0	0	0
ENSG00000140992	3209	4027	4142	5810	4991	0	2823	5739	3846
ENSG00000205918	158	155	143	570	961	0	699	566	376
ENSG00000167977	6237	9098	9889	14509	12571	0	8265	13071	9797
ENSG00000172382	72	58	65	122	103	0	86	70	58
ENSG00000205913	32	44	40	50	46	0	67	47	62
ENSG00000167978	29891	31027	39020	51066	52345	0	24113	46952	34892
ENSG00000103355	0	0	2	5	2	0	0	0	0
ENSG00000215148	0	0	0	0	0	0	0	0	0
ENSG00000007038	120	291	285	234	134	0	94	386	335
ENSG00000262154	0	0	0	0	0	0	0	0	0
ENSG00000162078	100	142	178	194	176	0	52	90	74
ENSG00000172460	44	28	28	26	22	0	46	30	32
ENSG00000005001	8	2	4	0	2	0	15	4	4
ENSG00000162076	391	560	699	783	603	0	347	786	623
ENSG00000059122	2452	2398	3416	3034	2692	0	2861	4303	3256
ENSG00000131650	42	75	137	185	93	0	46	87	58
ENSG00000127564	961	3587	5170	4734	2451	0	950	4105	4003
ENSG00000162073	170	396	621	904	413	0	66	393	409
ENSG00000213937	6	0	0	8	0	0	3	12	4
ENSG00000184697	0	0	2	6	6	0	11	4	12
ENSG00000006327	1409	695	969	1482	1522	0	1873	1233	1077
ENSG00000103145	1338	1038	1010	1579	1692	0	865	1290	1091
ENSG00000131652	1334	2656	2746	3512	2958	0	1570	3687	3103
ENSG00000162069	114	26	29	74	51	0	55	87	52
ENSG00000008516	119	129	199	221	145	0	306	172	113
ENSG00000008517	16618	34242	32936	57022	47064	0	43872	51105	32030
ENSG00000252561	0	0	0	0	0	0	0	0	0
ENSG00000200204	1	0	1	0	0	0	8	0	0
ENSG00000130182	16	2	7	0	8	0	4	2	8
ENSG00000122386	10	1	1	10	8	0	4	0	1
ENSG00000085644	564	544	579	815	584	0	256	538	377
ENSG00000228146	0	3	0	2	10	0	8	0	1
ENSG00000168124	10	1	0	17	8	0	6	8	0
ENSG00000203581	13	0	0	0	8	0	2	2	0
ENSG00000010539	840	726	638	1170	1051	0	682	818	607
ENSG00000103313	4	0	2	0	0	0	4	2	0
ENSG00000281005	21	26	19	28	27	0	36	31	29
ENSG00000006194	4085	4395	4347	6813	7291	0	4901	6985	4364
ENSG00000140993	31	16	24	54	38	0	23	49	32
ENSG00000162086	549	501	604	807	673	0	427	771	492
ENSG00000168158	2	0	0	0	0	0	0	2	0
ENSG00000262118	0	2	0	4	0	0	0	2	5
ENSG00000263177	2	4	2	0	0	0	0	0	0
ENSG00000232196	0	0	4	0	0	0	0	0	0
ENSG00000140987	25	39	28	36	46	0	21	34	13
ENSG00000103343	259	268	253	450	405	0	155	454	234
ENSG00000167981	474	430	424	633	738	0	598	721	474
ENSG00000122390	928	1072	1326	2022	1469	0	982	1504	1078
ENSG00000273776	0	0	0	0	0	0	0	0	0
ENSG00000215131	2	0	0	0	0	0	0	2	9
ENSG00000103351	134	163	207	334	436	0	148	298	201
ENSG00000167984	852	449	678	1378	1529	0	920	934	502
ENSG00000188827	468	530	686	864	802	0	363	711	497
ENSG00000213918	304	351	460	521	454	0	377	447	355
ENSG00000126602	2029	5411	6853	7185	4560	0	2145	6059	5322
ENSG00000005339	5213	4153	4885	7293	8033	0	5688	8700	5661
ENSG00000162104	552	978	1125	1055	785	0	350	504	425
ENSG00000185739	2	0	0	2	6	0	0	0	0
ENSG00000090447	327	1366	1348	1556	879	0	274	922	593
ENSG00000126603	29	31	44	91	36	0	10	50	43
ENSG00000262686	2	0	0	0	0	0	0	0	0
ENSG00000217930	11	29	41	47	27	0	32	53	42
ENSG00000103426	0	0	0	0	0	0	0	0	0
ENSG00000262246	69	57	97	165	85	0	34	72	64
ENSG00000168140	0	0	2	6	4	0	0	10	8
ENSG00000103423	1391	2728	3089	3995	2833	0	1440	3179	2302
ENSG00000153406	415	942	1121	1036	684	0	357	1200	953
ENSG00000103415	1400	2393	2679	3414	2390	0	1471	2981	2318
ENSG00000089486	741	834	856	1074	952	0	328	761	566
ENSG00000205832	9	2	2	21	7	0	12	4	6
ENSG00000153443	2629	2627	2453	6309	6039	0	3456	5870	4634
ENSG00000102858	4074	4843	5501	8295	6372	0	3897	6579	5862
ENSG00000263955	0	0	0	0	1	0	1	0	0
ENSG00000276641	2	0	1	0	2	0	3	10	1
ENSG00000168101	966	1008	1130	1844	2270	0	1306	2577	1858
ENSG00000168096	629	762	773	1368	1143	0	811	1470	937
ENSG00000103199	280	376	373	680	803	0	313	842	596
ENSG00000267795	3	3	0	0	3	0	2	2	0
ENSG00000067836	176	156	180	351	519	0	347	495	409
ENSG00000140632	3591	4348	4823	6871	5966	0	3358	7042	4434
ENSG00000118900	3494	4031	4007	6759	6656	0	2811	6930	4440
ENSG00000118898	3	9	6	0	3	0	11	14	2
ENSG00000103184	2	0	0	8	9	0	10	4	4
ENSG00000103174	331	564	575	642	633	0	363	870	656
ENSG00000033011	496	1094	1016	1367	1090	0	562	1313	981
ENSG00000153446	0	0	0	0	0	0	0	0	0
ENSG00000118894	157	496	496	523	296	0	205	480	351
ENSG00000273963	0	0	0	0	0	0	0	0	0
ENSG00000273648	0	0	0	0	0	0	0	0	0
ENSG00000078328	0	0	0	0	0	0	0	0	0
ENSG00000252080	0	0	0	0	0	0	0	0	0
ENSG00000200869	0	0	0	0	0	0	0	0	0
ENSG00000212189	0	0	0	0	0	0	0	0	0
ENSG00000232258	0	0	0	0	0	0	0	0	0
ENSG00000067365	570	751	954	974	986	0	549	1085	782
ENSG00000183044	760	968	875	996	1054	0	1625	2384	1838
ENSG00000243954	0	0	0	0	0	0	0	0	0
ENSG00000238417	0	0	0	0	2	0	2	2	0
ENSG00000184857	325	476	499	691	571	0	321	525	369
ENSG00000140650	2263	2948	2412	3651	3423	0	1747	3793	2581
ENSG00000153048	1045	1069	1147	1834	1289	0	799	1908	1224
ENSG00000187555	8202	12626	13107	16035	15033	0	10964	17356	11791
ENSG00000182831	5477	5928	6897	8953	9315	0	5842	9118	6369
ENSG00000220793	10	2	6	10	6	0	16	10	8
ENSG00000261397	0	0	0	0	0	0	0	0	0
ENSG00000261075	0	0	0	0	0	0	0	0	0
ENSG00000200468	0	0	0	0	0	0	0	0	0
ENSG00000252927	0	0	0	0	0	0	0	0	0
ENSG00000183454	0	0	0	3	0	0	4	0	0
ENSG00000266439	0	0	0	0	0	0	0	0	0
ENSG00000166669	424	823	724	887	812	0	680	866	724
ENSG00000199482	0	0	0	0	0	0	0	0	0
ENSG00000260468	0	0	0	0	0	0	0	0	0
ENSG00000213853	2	8	6	0	4	0	0	0	0
ENSG00000153060	0	8	2	7	10	0	4	2	1
ENSG00000262107	0	0	0	0	0	0	0	0	0
ENSG00000261904	0	0	0	0	0	0	0	0	0
ENSG00000262259	0	0	0	0	0	0	0	0	0
ENSG00000263196	0	0	0	0	0	0	0	0	0
ENSG00000262158	0	0	0	0	0	0	0	0	0
ENSG00000262381	0	0	0	0	0	0	0	0	0
ENSG00000103274	696	1175	1053	1430	1526	0	776	1625	1115
ENSG00000166676	33	68	57	52	129	0	43	93	69
ENSG00000179583	282	1225	1703	1223	1600	0	694	1702	1468
ENSG00000182108	1	0	0	1	5	0	2	0	0
ENSG00000038532	2021	2020	2747	3757	3184	0	2951	3064	2029
ENSG00000175643	470	637	896	1708	1045	0	204	525	605
ENSG00000185338	6064	9790	9171	12235	10660	0	7749	9941	7248
ENSG00000178279	0	0	0	0	0	0	0	0	0
ENSG00000178257	0	0	0	0	0	0	0	0	0
ENSG00000122304	0	0	0	0	0	0	0	0	0
ENSG00000175646	0	0	0	0	0	0	0	0	0
ENSG00000221801	0	0	0	0	0	0	0	0	0
ENSG00000189067	7401	9014	8848	11409	10194	0	7205	9947	7582
ENSG00000184602	1109	541	742	1632	912	0	200	574	539
ENSG00000153066	2342	2719	2825	4622	3056	0	1626	3410	2261
ENSG00000122299	3536	2206	2745	4336	3687	0	2086	2953	2173
ENSG00000262117	0	0	2	3	0	0	0	0	0
ENSG00000171490	12479	16374	16784	24654	20050	0	12047	21423	14502
ENSG00000103342	11613	21298	21424	23912	18228	0	13356	24975	17030
ENSG00000048462	0	0	0	0	0	0	0	0	0
ENSG00000260224	0	0	0	0	0	0	0	0	0
ENSG00000048471	773	940	987	1553	1695	0	1521	2487	1368
ENSG00000103381	1363	2710	3084	3278	2578	0	1177	2254	1845
ENSG00000264733	0	0	0	0	0	0	0	0	0
ENSG00000237515	297	478	387	880	741	0	97	767	601
ENSG00000175595	353	489	463	721	646	0	336	622	426
ENSG00000262454	14	6	10	14	8	0	0	5	2
ENSG00000207639	0	0	0	0	0	0	0	0	0
ENSG00000199130	0	0	0	0	0	0	0	0	0
ENSG00000140694	885	1226	1518	2183	1520	0	702	1827	1169
ENSG00000242430	0	0	0	0	0	0	0	0	0
ENSG00000103429	1146	1660	1618	2338	2072	0	1070	2200	1589
ENSG00000238964	0	0	0	0	0	0	0	0	0
ENSG00000069764	0	0	0	0	0	0	0	0	0
ENSG00000224712	2	3	0	1	0	0	1	2	0
ENSG00000254852	1	2	0	0	0	0	0	3	0
ENSG00000255277	0	0	0	0	0	0	0	0	0
ENSG00000103512	1419	2913	3216	3794	2996	0	1831	3814	2746
ENSG00000284305	0	0	0	0	0	0	0	0	0
ENSG00000263918	0	0	0	0	0	0	0	0	0
ENSG00000265537	0	0	0	0	0	0	0	0	0
ENSG00000183426	97	122	118	270	199	0	92	205	114
ENSG00000275259	0	0	0	0	0	0	0	0	0
ENSG00000278265	0	0	0	0	0	0	0	0	0
ENSG00000179889	3761	2946	3026	5738	4588	0	2714	4510	2998
ENSG00000238728	0	0	0	0	0	0	0	0	0
ENSG00000157045	902	1061	958	1788	1740	0	782	1682	1077
ENSG00000085721	1775	2885	2807	3815	3877	0	2320	5032	3249
ENSG00000188599	14	28	20	33	20	0	23	28	25
ENSG00000250251	230	431	554	830	557	0	364	821	611
ENSG00000283346	0	0	0	0	0	0	0	0	0
ENSG00000264115	0	0	0	0	0	0	0	0	0
ENSG00000183793	79	62	86	211	111	1	79	125	137
ENSG00000156968	4	9	8	2	9	0	0	0	0
ENSG00000072864	1324	1391	1636	2183	1755	0	771	1559	1231
ENSG00000133392	6	2	0	10	0	0	3	0	2
ENSG00000206778	0	0	0	0	0	0	0	0	0
ENSG00000215003	0	0	0	0	0	0	0	0	0
ENSG00000103222	3792	6520	6810	9652	8467	0	6801	9863	6809
ENSG00000091262	0	2	0	1	8	0	12	12	14
ENSG00000103226	194	313	338	169	202	0	60	106	61
ENSG00000257381	0	0	0	0	0	0	0	0	0
ENSG00000264722	0	0	0	0	0	0	0	0	0
ENSG00000265373	0	0	0	0	0	0	0	0	0
ENSG00000278221	0	0	0	0	0	0	0	0	0
ENSG00000277698	0	0	0	0	0	0	0	0	0
ENSG00000276311	0	0	0	0	0	0	0	0	0
ENSG00000214967	0	0	0	0	0	0	0	12	4
ENSG00000103489	527	431	489	839	600	0	436	644	399
ENSG00000228071	2	6	0	14	4	0	8	6	0
ENSG00000214940	1	0	0	0	2	0	2	3	1
ENSG00000273613	0	0	0	0	0	0	0	0	0
ENSG00000254681	113	151	270	3601	2631	0	977	1632	1320
ENSG00000275391	0	0	0	0	0	0	0	0	0
ENSG00000266291	0	0	0	0	0	0	0	0	0
ENSG00000265776	0	0	0	0	0	0	0	0	0
ENSG00000266454	0	0	0	0	0	0	0	0	0
ENSG00000185164	1501	2201	2444	3024	2111	0	1584	3793	2706
ENSG00000274025	0	0	0	0	0	0	0	0	0
ENSG00000277014	0	0	0	0	0	0	0	0	0
ENSG00000256340	0	0	0	0	0	0	0	0	0
ENSG00000134419	3496	3590	3599	5376	4988	0	4622	4985	3318
ENSG00000170540	7370	9357	9343	13668	12839	0	6670	12939	8866
ENSG00000157106	8551	9403	11554	16579	17213	0	11498	19518	12843
ENSG00000170537	0	0	2	0	0	0	0	4	0
ENSG00000207167	0	0	0	0	0	0	0	0	0
ENSG00000167186	514	1106	996	1163	1039	0	670	1390	1095
ENSG00000205730	1374	3675	2798	3671	4534	0	3524	4774	3506
ENSG00000103528	0	0	2	0	7	0	6	17	0
ENSG00000261210	0	0	0	0	0	0	0	0	0
ENSG00000103534	0	2	4	0	12	0	1	4	4
ENSG00000222750	0	0	0	0	0	0	0	0	0
ENSG00000006007	1468	2039	2058	2486	3258	0	1212	2503	1693
ENSG00000103540	936	2294	2720	2818	3084	0	1059	3770	2881
ENSG00000103550	211	613	573	718	601	0	188	715	404
ENSG00000174628	19	8	27	29	12	0	18	45	24
ENSG00000261939	0	0	0	0	0	0	0	0	0
ENSG00000167191	22	14	20	26	32	0	6	14	10
ENSG00000180269	0	0	0	0	0	0	0	0	0
ENSG00000169347	0	0	0	0	0	0	0	0	0
ENSG00000169344	0	0	0	0	0	0	0	0	0
ENSG00000169340	0	0	0	0	0	0	2	0	0
ENSG00000183549	0	0	0	0	8	0	0	2	2
ENSG00000183747	14	12	24	24	74	0	22	48	40
ENSG00000066813	4	4	10	12	20	0	25	26	32
ENSG00000005187	100	100	141	363	374	0	158	413	321
ENSG00000166743	14	0	6	13	2	0	8	6	6
ENSG00000066654	3365	4322	4475	6144	5243	0	2026	6857	4627
ENSG00000196678	356	306	364	603	577	0	307	662	447
ENSG00000200893	0	0	0	0	0	0	0	0	0
ENSG00000188215	1175	1078	1070	1345	2323	0	1576	1695	1243
ENSG00000102897	1403	2273	2991	2627	2784	0	2631	2700	1983
ENSG00000158486	39	48	56	28	157	0	109	136	114
ENSG00000103310	0	0	0	0	0	0	2	0	0
ENSG00000175311	0	0	0	2	8	0	2	0	1
ENSG00000103316	4	0	6	2	3	0	1	7	9
ENSG00000284454	338	376	457	616	575	0	400	493	454
ENSG00000180747	747	1032	1055	1190	1931	0	1124	1390	1062
ENSG00000265462	3	9	7	5	15	0	11	27	17
ENSG00000197006	3418	4351	5186	6614	5031	0	2517	5593	3868
ENSG00000140749	9	0	16	5	6	0	6	7	4
ENSG00000207248	0	2	0	1	0	0	0	0	0
ENSG00000207042	0	0	0	0	0	0	0	0	0
ENSG00000155719	16	75	255	115	59	0	5	92	65
ENSG00000185864	831	1162	1324	1491	1532	0	1141	1582	997
ENSG00000185710	22	20	38	38	43	0	276	394	266
ENSG00000140740	7860	13670	14192	17391	17237	0	6815	19937	13808
ENSG00000155714	4	4	0	2	0	0	3	3	2
ENSG00000175267	5	4	10	2	7	0	16	4	4
ENSG00000183921	4	2	4	8	6	0	10	1	0
ENSG00000103319	554	1098	1249	1904	1422	0	399	1256	931
ENSG00000058600	2666	4745	5128	7664	6470	0	2964	6389	4281
ENSG00000140743	3289	3667	3682	6809	4193	0	1550	4130	2563
ENSG00000230872	4	7	1	9	6	0	0	4	0
ENSG00000237296	178	262	305	393	470	0	300	378	280
ENSG00000243716	730	1063	1181	1725	1699	0	1307	1591	1151
ENSG00000122254	0	2	0	0	0	0	0	4	6
ENSG00000103404	477	1057	1134	1441	1171	0	549	1647	975
ENSG00000166828	0	0	2	0	0	0	0	2	0
ENSG00000168447	14	2	12	32	8	0	8	6	6
ENSG00000168434	519	433	516	751	677	0	286	591	418
ENSG00000280039	4	0	0	2	6	0	4	2	14
ENSG00000103365	2828	3681	3804	5911	5160	0	2015	4598	3110
ENSG00000103356	666	1178	1186	1514	1123	0	708	1648	1088
ENSG00000103353	1866	2402	2722	4127	3994	0	2263	4474	3342
ENSG00000004779	2035	4401	5472	5439	4530	0	2547	6525	4644
ENSG00000083093	780	1690	1651	2036	1719	0	961	2697	1764
ENSG00000166847	4226	4065	4169	6534	5242	0	2956	5356	3527
ENSG00000166851	2162	1713	3028	4243	2013	0	533	2467	2095
ENSG00000134398	0	0	0	0	0	0	0	0	0
ENSG00000166869	0	0	0	0	0	0	0	0	0
ENSG00000166501	3583	4076	5599	6929	4644	0	2851	4980	3788
ENSG00000274466	0	0	0	0	0	0	0	0	1
ENSG00000006116	2	0	0	0	0	0	0	0	0
ENSG00000239081	0	0	0	0	0	0	0	0	0
ENSG00000122257	7008	5486	6626	9825	8462	0	6726	9052	6441
ENSG00000090905	2203	3230	3551	4388	4398	0	1941	4675	3053
ENSG00000224310	0	0	0	0	0	0	0	0	0
ENSG00000158865	6	2	0	4	0	0	8	12	0
ENSG00000140750	1822	2673	3100	3266	2996	0	1573	3062	2063
ENSG00000205629	747	1084	1128	1669	1487	0	800	1617	1099
ENSG00000260034	2	6	13	6	16	0	4	16	9
ENSG00000266166	0	0	0	0	0	0	0	0	0
ENSG00000103375	1	0	0	0	0	0	0	9	0
ENSG00000155592	581	543	508	938	1107	0	898	1262	908
ENSG00000182601	0	0	0	0	0	0	0	0	0
ENSG00000265005	0	0	0	0	0	0	0	0	0
ENSG00000199929	0	0	0	0	0	0	0	0	0
ENSG00000234186	0	0	0	0	0	0	0	0	0
ENSG00000155666	162	306	301	334	312	0	230	424	340
ENSG00000169189	2277	1787	1983	3103	2514	0	1937	2179	1782
ENSG00000077238	11082	12877	12681	20103	15462	0	16553	15027	11225
ENSG00000103522	5131	5992	6231	10049	10022	0	9295	8115	5659
ENSG00000259954	55	53	40	75	132	0	90	66	69
ENSG00000077235	2721	3276	3599	5089	5227	0	3089	6238	3906
ENSG00000169181	0	0	0	2	4	0	6	0	2
ENSG00000212382	0	0	0	0	0	0	0	0	0
ENSG00000207266	0	0	0	0	0	0	0	0	0
ENSG00000169180	5220	11099	13090	15034	10367	0	5254	12534	9522
ENSG00000260452	0	2	0	8	3	0	4	11	5
ENSG00000200138	0	0	0	0	0	0	0	0	0
ENSG00000188322	47	48	38	68	72	0	14	26	32
ENSG00000198156	9	7	2	15	16	0	31	14	15
ENSG00000205609	30	70	86	151	110	0	39	85	39
ENSG00000275429	0	0	0	0	0	0	0	0	0
ENSG00000188603	83	59	67	165	133	0	112	93	84
ENSG00000184730	871	657	646	1229	1342	0	1210	1111	806
ENSG00000197272	0	0	4	2	0	0	4	2	4
ENSG00000176046	0	0	0	0	0	0	0	0	0
ENSG00000176476	530	730	697	1064	803	0	448	905	604
ENSG00000197165	10	2	5	11	11	0	0	0	0
ENSG00000196502	89	219	266	446	204	0	26	45	8
ENSG00000255524	1	0	0	0	1	0	1	0	0
ENSG00000184110	630	1625	1760	2161	1580	0	569	1412	946
ENSG00000278340	0	0	0	0	0	0	0	0	0
ENSG00000196993	6	2	2	6	13	0	2	6	2
ENSG00000168488	14850	17945	21049	25899	26051	0	17323	23975	19405
ENSG00000178952	5621	11397	14145	14552	14116	0	8385	22079	16682
ENSG00000178188	1679	1996	2293	3362	3519	0	1672	3690	2545
ENSG00000196296	138	105	129	136	196	0	145	157	118
ENSG00000260442	15	49	40	32	33	0	3	29	26
ENSG00000177548	1298	1290	1409	2433	2971	0	1536	3038	2314
ENSG00000177455	7	6	13	6	14	0	4	16	6
ENSG00000176953	2550	4477	4811	6548	5525	0	3263	6397	4891
ENSG00000169682	47	29	62	38	54	0	29	72	51
ENSG00000213658	377	288	289	413	499	0	484	335	214
ENSG00000103472	119	132	169	343	438	0	392	550	377
ENSG00000254206	125	136	105	262	292	0	160	172	123
ENSG00000254634	32	36	30	48	55	0	38	79	28
ENSG00000183336	0	3	5	2	6	0	9	7	6
ENSG00000181625	3	0	1	0	1	0	0	4	0
ENSG00000260280	0	0	0	0	0	0	0	0	0
ENSG00000213648	0	0	0	0	0	0	0	0	0
ENSG00000266758	0	0	0	3	0	0	2	5	3
ENSG00000260727	264	499	542	674	555	0	632	751	558
ENSG00000260133	0	0	0	0	1	0	3	2	3
ENSG00000197471	6609	9450	9206	16075	11678	0	8951	12288	7849
ENSG00000103485	313	272	209	292	197	0	156	154	95
ENSG00000222375	2	0	0	0	0	0	0	0	0
ENSG00000185905	810	194	257	709	547	0	229	261	174
ENSG00000174992	0	0	0	1	0	0	0	0	2
ENSG00000079616	2286	3409	4504	5839	3693	0	1382	5224	4043
ENSG00000103495	878	1192	1494	2214	1234	0	590	1311	1087
ENSG00000167371	83	20	54	82	115	0	94	109	101
ENSG00000280789	202	189	225	304	271	0	128	397	332
ENSG00000013364	5229	6434	5431	8144	6843	0	4528	5955	4073
ENSG00000103502	1199	1942	1990	3270	2409	0	1159	2747	1950
ENSG00000174938	26	16	12	37	42	0	62	52	59
ENSG00000174939	124	133	108	247	272	0	181	234	204
ENSG00000174943	947	1488	1707	2378	2003	0	1341	2314	1841
ENSG00000149932	1535	1329	1453	2654	2413	0	1644	2271	1557
ENSG00000149930	2039	2142	2528	3503	3761	0	1809	4341	2969
ENSG00000149929	849	1627	1952	2266	1797	0	847	2468	1839
ENSG00000169592	1388	1892	2418	3186	2782	0	1533	2840	2255
ENSG00000149927	2	12	12	16	28	0	13	28	23
ENSG00000167194	0	0	0	0	0	0	0	0	0
ENSG00000149925	63005	66981	78895	101602	92492	0	39358	98320	82107
ENSG00000149923	5666	5991	6953	8919	8636	0	4913	9689	7652
ENSG00000149922	13	26	22	66	52	0	12	42	56
ENSG00000090238	3204	864	700	2304	3513	0	1637	1734	976
ENSG00000102886	148	43	46	104	85	0	37	21	14
ENSG00000102882	2898	1902	1975	4336	4643	0	2195	3447	2576
ENSG00000102879	19570	45173	54583	64737	47605	0	24455	55766	40677
ENSG00000169627	24	56	38	105	84	0	52	105	102
ENSG00000132207	0	0	0	7	0	0	1	4	1
ENSG00000213599	0	0	0	0	0	0	0	0	0
ENSG00000261052	10	8	12	30	18	0	2	9	3
ENSG00000183604	187	238	227	380	346	0	263	310	272
ENSG00000169217	4471	5391	5529	9127	8529	0	4388	8902	6240
ENSG00000169221	2861	3369	4197	5936	4576	0	1812	4851	3920
ENSG00000180209	34	14	8	46	28	0	37	18	20
ENSG00000180035	951	1072	900	2298	1679	0	850	1822	1088
ENSG00000179965	223	299	325	505	573	0	314	592	448
ENSG00000179958	1301	3684	3687	5122	3349	0	1202	4322	3261
ENSG00000179918	2616	4010	4002	5806	5264	0	1699	5022	3452
ENSG00000005844	8211	6115	7152	10714	10501	0	5726	6672	4436
ENSG00000251706	6	0	0	0	1	0	0	0	0
ENSG00000266305	0	0	0	0	1	0	0	0	0
ENSG00000169957	505	675	897	1055	596	0	116	625	481
ENSG00000169955	271	445	430	669	622	0	221	851	484
ENSG00000169951	659	1081	1092	1398	1344	0	599	1421	1011
ENSG00000229809	204	284	289	525	376	0	144	392	259
ENSG00000197162	172	243	163	324	251	0	153	209	177
ENSG00000156853	839	1185	1241	1684	1645	0	1134	2577	1817
ENSG00000156858	2495	2567	3213	4472	4004	0	2163	3281	2925
ENSG00000156860	15073	11406	13648	17992	18200	0	10667	15714	12550
ENSG00000252074	0	0	0	0	1	0	0	0	0
ENSG00000080603	411	568	623	688	936	0	431	1061	772
ENSG00000222287	2	0	0	0	0	0	0	2	0
ENSG00000281991	0	0	0	0	0	0	0	0	0
ENSG00000156873	617	696	802	1379	1115	0	548	1511	1080
ENSG00000196118	3	22	18	15	40	0	17	53	53
ENSG00000103549	2403	2360	2708	3947	4308	0	1781	4604	3085
ENSG00000102870	68	132	114	224	28	0	18	42	42
ENSG00000099385	767	743	944	1465	1418	0	806	1352	934
ENSG00000260083	6	8	7	18	10	0	10	14	6
ENSG00000265991	0	0	0	0	0	0	0	0	0
ENSG00000211591	0	0	0	0	0	0	0	0	0
ENSG00000150281	4	14	9	8	8	0	0	4	2
ENSG00000230447	0	0	0	8	0	0	0	0	0
ENSG00000260852	260	145	162	234	439	0	136	355	276
ENSG00000099364	1874	1961	2452	4528	4348	0	2422	4668	3698
ENSG00000175938	133	121	135	263	213	0	131	136	112
ENSG00000099381	4286	6665	6559	8968	8210	0	4221	9076	6707
ENSG00000099377	85	37	33	163	167	0	125	124	95
ENSG00000099365	92	72	71	231	133	0	68	117	144
ENSG00000103496	2461	1951	2133	3660	4340	0	2008	3595	2397
ENSG00000167394	312	269	279	513	670	0	268	640	467
ENSG00000167395	2169	2333	2618	3425	3661	0	2077	4360	2946
ENSG00000151006	54	64	66	136	130	0	35	106	82
ENSG00000167397	120	127	110	210	231	0	49	160	126
ENSG00000103507	1414	1921	2101	3263	2844	0	1355	3265	2413
ENSG00000103510	1010	1197	1523	1724	1421	0	760	1814	1373
ENSG00000052344	0	0	0	0	1	0	1	0	0
ENSG00000178226	30	8	9	18	52	0	36	35	22
ENSG00000262366	0	0	0	0	0	0	0	0	0
ENSG00000089280	19125	39733	42205	48420	39149	0	25236	53192	40405
ENSG00000103490	129	238	269	270	233	0	133	223	168
ENSG00000261359	0	0	0	0	0	0	1	0	0
ENSG00000177238	24	4	10	8	34	0	41	50	32
ENSG00000169900	12	2	6	10	0	0	0	0	0
ENSG00000169896	934	1004	1071	1402	1330	0	1113	1575	969
ENSG00000140678	3000	2271	1998	2709	4040	0	943	2112	1107
ENSG00000156886	6	0	1	12	0	0	0	1	6
