"dif"	"ontology"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"ID"	"geneID"
"upregulated"	"BP"	"regulation of lymphocyte migration"	3	"3/1704"	"51/13946"	0.957661492386366	0.999999684419824	0.884469864848546	"GO:2000401"	"CCR6/TNFSF14/AKT1"
"upregulated"	"BP"	"eye development"	24	"24/1704"	"265/13946"	0.95827140654394	0.999999684419824	0.884469864848546	"GO:0001654"	"COL5A2/MYH10/CYP1A1/NTRK2/CYP1B1/JUN/CDK4/CDON/RAB3GAP1/CLIC4/PDGFRB/ZDHHC16/LRP5/PKNOX1/IMPDH2/BAX/LRP5L/TTLL5/TGIF2/BCL2/NAGLU/HIF1A/ACTL6A/GNB1"
"upregulated"	"BP"	"regulation of exocytosis"	15	"15/1704"	"178/13946"	0.958342993187433	0.999999684419824	0.884469864848546	"GO:0017157"	"ADORA2B/IL13/UNC13B/SYK/CBARP/CHRNA5/CEACAM1/RAB3A/IFNG/HYAL3/STXBP1/RAB3GAP1/ATP2A2/NCS1/RAB8A"
"upregulated"	"BP"	"regulation of innate immune response"	29	"29/1704"	"313/13946"	0.959696164899734	0.999999684419824	0.884469864848546	"GO:0045088"	"INAVA/MUC4/COCH/SYK/SOCS1/PVR/IRAK3/IRGM/CEACAM1/IFNG/MUC1/HSP90AB1/C1QBP/CARD9/IRF4/HSPD1/CGAS/CDC37/NFKB1/MAPKAPK3/PLCG2/IRAK1/UBE2N/ABCE1/IFNAR2/XRCC6/POLR3D/CHUK/DHX9"
"upregulated"	"BP"	"visual system development"	24	"24/1704"	"266/13946"	0.960175819466395	0.999999684419824	0.884469864848546	"GO:0150063"	"COL5A2/MYH10/CYP1A1/NTRK2/CYP1B1/JUN/CDK4/CDON/RAB3GAP1/CLIC4/PDGFRB/ZDHHC16/LRP5/PKNOX1/IMPDH2/BAX/LRP5L/TTLL5/TGIF2/BCL2/NAGLU/HIF1A/ACTL6A/GNB1"
"upregulated"	"BP"	"cyclic nucleotide metabolic process"	2	"2/1704"	"39/13946"	0.960304680291908	0.999999684419824	0.884469864848546	"GO:0009187"	"ADM/ADCY3"
"upregulated"	"BP"	"regulation of natural killer cell mediated cytotoxicity"	2	"2/1704"	"39/13946"	0.960304680291908	0.999999684419824	0.884469864848546	"GO:0042269"	"PVR/CEACAM1"
"upregulated"	"BP"	"regulation of vacuole organization"	2	"2/1704"	"39/13946"	0.960304680291908	0.999999684419824	0.884469864848546	"GO:0044088"	"LAPTM4B/RAB3GAP1"
"upregulated"	"BP"	"thymus development"	2	"2/1704"	"39/13946"	0.960304680291908	0.999999684419824	0.884469864848546	"GO:0048538"	"BCL2/MAP2K1"
"upregulated"	"BP"	"receptor metabolic process"	13	"13/1704"	"159/13946"	0.960464859824611	0.999999684419824	0.884469864848546	"GO:0043112"	"APLN/ADM/SYK/CD9/TBC1D16/GRK3/CEACAM1/TNF/TFRC/ARRB1/PLCG2/AP1AR/HIF1A"
"upregulated"	"BP"	"organic hydroxy compound transport"	14	"14/1704"	"169/13946"	0.960464886971192	0.999999684419824	0.884469864848546	"GO:0015850"	"SYK/SLC5A3/SCARB1/MYB/CEACAM1/STARD4/LDLR/NFKB1/OSBP2/SLC16A1/PGAP1/CLU/STX12/LIMA1"
"upregulated"	"BP"	"second-messenger-mediated signaling"	30	"30/1704"	"323/13946"	0.960755433318549	0.999999684419824	0.884469864848546	"GO:0019932"	"GLP1R/ADORA2B/ADGRG6/ADM/DMD/SYK/APLP1/ATP1B1/TRPM2/MAPT/CCR6/ADCY3/TNFSF11/AHR/IRGM/ADGRE1/TNF/CXCR4/LAT2/CGAS/CCR7/ATP2A2/PLCG2/PEBP1/MAPK7/CIB1/FKBP1A/NME2/CHERP/GNB1"
"upregulated"	"BP"	"regulation of interleukin-8 production"	3	"3/1704"	"52/13946"	0.961570867697747	0.999999684419824	0.884469864848546	"GO:0032677"	"HYAL2/TNF/ARRB1"
"upregulated"	"BP"	"embryonic digit morphogenesis"	3	"3/1704"	"52/13946"	0.961570867697747	0.999999684419824	0.884469864848546	"GO:0042733"	"FZD6/MAP3K20/BAX"
"upregulated"	"BP"	"regulation of focal adhesion assembly"	3	"3/1704"	"52/13946"	0.961570867697747	0.999999684419824	0.884469864848546	"GO:0051893"	"CORO1C/EPB41L5/RAC1"
"upregulated"	"BP"	"regulation of cell-substrate junction assembly"	3	"3/1704"	"52/13946"	0.961570867697747	0.999999684419824	0.884469864848546	"GO:0090109"	"CORO1C/EPB41L5/RAC1"
"upregulated"	"BP"	"positive regulation of defense response to virus by host"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0002230"	"CGAS"
"upregulated"	"BP"	"regulation of establishment or maintenance of cell polarity"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0032878"	"KANK1"
"upregulated"	"BP"	"histone H2A ubiquitination"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0033522"	"TRIM37"
"upregulated"	"BP"	"cargo loading into vesicle"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0035459"	"INSIG1"
"upregulated"	"BP"	"neuron death in response to oxidative stress"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0036475"	"HIF1A"
"upregulated"	"BP"	"regulation of digestive system process"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0044058"	"SGK1"
"upregulated"	"BP"	"membrane assembly"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:0071709"	"NLGN2"
"upregulated"	"BP"	"cellular response to amyloid-beta"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:1904646"	"NAMPT"
"upregulated"	"BP"	"negative regulation of protein localization to membrane"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:1905476"	"LYPLA1"
"upregulated"	"BP"	"regulation of heart morphogenesis"	1	"1/1704"	"25/13946"	0.961649958560601	0.999999684419824	0.884469864848546	"GO:2000826"	"PIM1"
"upregulated"	"BP"	"glutamate receptor signaling pathway"	4	"4/1704"	"64/13946"	0.961811686161652	0.999999684419824	0.884469864848546	"GO:0007215"	"ANXA3/NETO2/NLGN2/HOMER1"
"upregulated"	"BP"	"positive regulation of ossification"	4	"4/1704"	"64/13946"	0.961811686161652	0.999999684419824	0.884469864848546	"GO:0045778"	"ZHX3/JUND/LRP5/PDLIM7"
"upregulated"	"BP"	"epidermal cell differentiation"	14	"14/1704"	"170/13946"	0.962687964615005	0.999999684419824	0.884469864848546	"GO:0009913"	"TGM5/CTSL/JAG2/ERRFI1/FGFR1/ADAM9/CLIC4/EZH2/KRT79/CD109/NME2/CBFB/PIP5K1A/MAP2K1"
"upregulated"	"BP"	"actin polymerization or depolymerization"	16	"16/1704"	"190/13946"	0.962980648631172	0.999999684419824	0.884469864848546	"GO:0008154"	"ADD2/WASF1/RAC3/KANK1/PDXP/CORO1B/MYO1C/CCR7/CAPG/MICAL3/SSH1/AP1AR/MLST8/MSRB1/LIMA1/RAC1"
"upregulated"	"BP"	"microtubule-based movement"	23	"23/1704"	"258/13946"	0.963002043338314	0.999999684419824	0.884469864848546	"GO:0007018"	"DNAH14/WASF1/UCHL1/MAPT/TRIM58/TMEM201/IFT57/MAP1A/NEFH/HSPB1/CFAP20/KATNB1/SSX2IP/DNAAF5/KLC2/AP3M2/KIF18B/KIF1C/HSPA8/HSPB11/HIF1A/TNPO1/DYNC1LI2"
"upregulated"	"BP"	"odontogenesis"	7	"7/1704"	"98/13946"	0.963327319734358	0.999999684419824	0.884469864848546	"GO:0042476"	"ADM/JAG2/TNFSF11/LEF1/SNX10/BAX/CTNNA1"
"upregulated"	"BP"	"synaptic vesicle localization"	11	"11/1704"	"140/13946"	0.963436047547697	0.999999684419824	0.884469864848546	"GO:0097479"	"ADORA2B/UNC13B/CHRNA5/STX3/RAB3A/NLGN2/STXBP1/RAB3GAP1/ATP2A2/NCS1/AP3M2"
"upregulated"	"BP"	"neuron projection organization"	5	"5/1704"	"76/13946"	0.963496831472713	0.999999684419824	0.884469864848546	"GO:0106027"	"LRP8/HOMER1/MAP1A/ITGA3/CAPRIN1"
"upregulated"	"BP"	"regulation of morphogenesis of a branching structure"	2	"2/1704"	"40/13946"	0.964411453809433	0.999999684419824	0.884469864848546	"GO:0060688"	"TNF/FGFR1"
"upregulated"	"BP"	"vesicle-mediated transport between endosomal compartments"	2	"2/1704"	"40/13946"	0.964411453809433	0.999999684419824	0.884469864848546	"GO:0098927"	"HOOK1/MAP2K1"
"upregulated"	"BP"	"negative regulation of proteolysis"	23	"23/1704"	"259/13946"	0.964745100815867	0.999999684419824	0.884469864848546	"GO:0045861"	"SERPINE2/DHCR24/LAMP3/HSP90AB1/PBK/MAP1A/GPI/TNFSF14/NLE1/COL6A3/PRDX3/ARRB1/SERPINB6/UCHL5/LEF1/SVIP/PEBP1/USP14/YWHAE/CD109/PDCL3/GPX1/AKT1"
"upregulated"	"BP"	"feeding behavior"	4	"4/1704"	"65/13946"	0.96507547306858	0.999999684419824	0.884469864848546	"GO:0007631"	"APLN/UCHL1/NTRK2/CFAP20"
"upregulated"	"BP"	"regulation of defense response to virus"	4	"4/1704"	"65/13946"	0.96507547306858	0.999999684419824	0.884469864848546	"GO:0050688"	"IL2RA/C1QBP/CGAS/DHX9"
"upregulated"	"BP"	"telomere capping"	3	"3/1704"	"53/13946"	0.965138860622645	0.999999684419824	0.884469864848546	"GO:0016233"	"DCLRE1B/AURKB/NBN"
"upregulated"	"BP"	"axoneme assembly"	3	"3/1704"	"53/13946"	0.965138860622645	0.999999684419824	0.884469864848546	"GO:0035082"	"NEURL1/SPAG1/DNAAF5"
"upregulated"	"BP"	"sensory system development"	24	"24/1704"	"269/13946"	0.965443962884948	0.999999684419824	0.884469864848546	"GO:0048880"	"COL5A2/MYH10/CYP1A1/NTRK2/CYP1B1/JUN/CDK4/CDON/RAB3GAP1/CLIC4/PDGFRB/ZDHHC16/LRP5/PKNOX1/IMPDH2/BAX/LRP5L/TTLL5/TGIF2/BCL2/NAGLU/HIF1A/ACTL6A/GNB1"
"upregulated"	"BP"	"activation of innate immune response"	18	"18/1704"	"211/13946"	0.965557283532887	0.999999684419824	0.884469864848546	"GO:0002218"	"INAVA/MUC4/SYK/IRAK3/IRGM/MUC1/C1QBP/CARD9/IRF4/HSPD1/CGAS/NFKB1/MAPKAPK3/PLCG2/IRAK1/UBE2N/XRCC6/CHUK"
"upregulated"	"BP"	"MyD88-independent toll-like receptor signaling pathway"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0002756"	"CHUK"
"upregulated"	"BP"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0016339"	"ATP2C1"
"upregulated"	"BP"	"modulation by symbiont of host cellular process"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0044068"	"VAPA"
"upregulated"	"BP"	"neutral lipid catabolic process"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0046461"	"FABP5"
"upregulated"	"BP"	"acylglycerol catabolic process"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0046464"	"FABP5"
"upregulated"	"BP"	"erythrocyte development"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0048821"	"TRIM58"
"upregulated"	"BP"	"negative regulation of calcium-mediated signaling"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0050849"	"MAPK7"
"upregulated"	"BP"	"negative regulation of striated muscle cell differentiation"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0051154"	"EZH2"
"upregulated"	"BP"	"establishment of spindle orientation"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0051294"	"BCCIP"
"upregulated"	"BP"	"regulation of transcription initiation from RNA polymerase II promoter"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0060260"	"PAXIP1"
"upregulated"	"BP"	"regulation of membrane repolarization"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0060306"	"YWHAE"
"upregulated"	"BP"	"establishment of epithelial cell polarity"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0090162"	"PTK7"
"upregulated"	"BP"	"energy homeostasis"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:0097009"	"EIF4G1"
"upregulated"	"BP"	"positive regulation of morphogenesis of an epithelium"	1	"1/1704"	"26/13946"	0.966344195369216	0.999999684419824	0.884469864848546	"GO:1905332"	"LIF"
"upregulated"	"BP"	"regulation of muscle adaptation"	5	"5/1704"	"77/13946"	0.96642229899589	0.999999684419824	0.884469864848546	"GO:0043502"	"ERRFI1/MIR17HG/PARP2/ATP2A2/GLRX3"
"upregulated"	"BP"	"kidney epithelium development"	8	"8/1704"	"110/13946"	0.966570275983933	0.999999684419824	0.884469864848546	"GO:0072073"	"LIF/CD24/ARG2/MYC/FGFR1/PECAM1/ACAT1/BCL2"
"upregulated"	"BP"	"innate immune response-activating signal transduction"	16	"16/1704"	"192/13946"	0.966880076479129	0.999999684419824	0.884469864848546	"GO:0002758"	"INAVA/MUC4/SYK/IRAK3/IRGM/MUC1/C1QBP/CARD9/IRF4/HSPD1/NFKB1/MAPKAPK3/PLCG2/IRAK1/UBE2N/CHUK"
"upregulated"	"BP"	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	12	"12/1704"	"152/13946"	0.967297852006913	0.999999684419824	0.884469864848546	"GO:0007187"	"GLP1R/HRH2/ADORA2B/ADGRG6/ADM/APLP1/ADCY3/ADGRE1/PRMT5/GNA15/NME2/GNB1"
"upregulated"	"BP"	"regulation of striated muscle contraction"	4	"4/1704"	"66/13946"	0.96807812956628	0.999999684419824	0.884469864848546	"GO:0006942"	"DMD/ATP1B1/ATP2A2/ATP1A1"
"upregulated"	"BP"	"regulation of natural killer cell mediated immunity"	2	"2/1704"	"41/13946"	0.968107999776153	0.999999684419824	0.884469864848546	"GO:0002715"	"PVR/CEACAM1"
"upregulated"	"BP"	"cell communication involved in cardiac conduction"	2	"2/1704"	"41/13946"	0.968107999776153	0.999999684419824	0.884469864848546	"GO:0086065"	"ATP1B1/ATP1A1"
"upregulated"	"BP"	"negative regulation of actin filament polymerization"	3	"3/1704"	"54/13946"	0.968392793547307	0.999999684419824	0.884469864848546	"GO:0030837"	"ADD2/KANK1/CAPG"
"upregulated"	"BP"	"multi-organism behavior"	3	"3/1704"	"54/13946"	0.968392793547307	0.999999684419824	0.884469864848546	"GO:0051705"	"NPAS4/GAD1/DNAJC9"
"upregulated"	"BP"	"muscle tissue morphogenesis"	3	"3/1704"	"54/13946"	0.968392793547307	0.999999684419824	0.884469864848546	"GO:0060415"	"ADARB1/HEG1/FKBP1A"
"upregulated"	"BP"	"synaptic vesicle transport"	10	"10/1704"	"132/13946"	0.968602419340904	0.999999684419824	0.884469864848546	"GO:0048489"	"ADORA2B/UNC13B/CHRNA5/STX3/RAB3A/STXBP1/RAB3GAP1/ATP2A2/NCS1/AP3M2"
"upregulated"	"BP"	"establishment of synaptic vesicle localization"	10	"10/1704"	"132/13946"	0.968602419340904	0.999999684419824	0.884469864848546	"GO:0097480"	"ADORA2B/UNC13B/CHRNA5/STX3/RAB3A/STXBP1/RAB3GAP1/ATP2A2/NCS1/AP3M2"
"upregulated"	"BP"	"nuclear-transcribed mRNA catabolic process"	17	"17/1704"	"203/13946"	0.96883584641072	0.999999684419824	0.884469864848546	"GO:0000956"	"SAMD4A/MRTO4/EXOSC5/EXOSC2/EXOSC4/EXOSC8/POLR2D/EIF4A3/LSM1/EXOSC7/LSM5/EIF4G1/NT5C3B/NCBP2/RNPS1/RPS27/NANOS1"
"upregulated"	"BP"	"microtubule bundle formation"	5	"5/1704"	"78/13946"	0.969130049069518	0.999999684419824	0.884469864848546	"GO:0001578"	"NEURL1/SPAG1/DNAAF5/PRC1/PLK1"
"upregulated"	"BP"	"vacuolar transport"	9	"9/1704"	"122/13946"	0.969662993927806	0.999999684419824	0.884469864848546	"GO:0007034"	"HOOK1/SORT1/NDFIP2/ARSB/GNPTAB/DENND3/CLU/HSPA8/TGFBRAP1"
"upregulated"	"BP"	"cellular divalent inorganic cation homeostasis"	35	"35/1704"	"376/13946"	0.969793305415849	0.999999684419824	0.884469864848546	"GO:0072503"	"GLP1R/CD24/ADM/IL13/DMD/GPR157/ATP1B1/TRPM2/PROK2/CCR6/F2RL3/SLC39A14/ATP7B/BNIP3/SLC39A8/CIB2/CXCR4/UBASH3B/GNA15/CCR7/ATP2A2/NCS1/PLCG2/BAX/FKBP1A/YWHAE/EIF5A/GPR55/ATP13A3/BCL2/AFG3L2/ATP2C1/TMEM165/CHERP/GNB1"
"upregulated"	"BP"	"cytolysis"	1	"1/1704"	"27/13946"	0.970464130074019	0.999999684419824	0.884469864848546	"GO:0019835"	"CSF2"
"upregulated"	"BP"	"embryonic digestive tract development"	1	"1/1704"	"27/13946"	0.970464130074019	0.999999684419824	0.884469864848546	"GO:0048566"	"TNF"
"upregulated"	"BP"	"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway"	1	"1/1704"	"27/13946"	0.970464130074019	0.999999684419824	0.884469864848546	"GO:1902235"	"PMAIP1"
"upregulated"	"BP"	"positive regulation of T cell migration"	1	"1/1704"	"27/13946"	0.970464130074019	0.999999684419824	0.884469864848546	"GO:2000406"	"TNFSF14"
"upregulated"	"BP"	"epithelial tube morphogenesis"	22	"22/1704"	"253/13946"	0.970549339109943	0.999999684419824	0.884469864848546	"GO:0060562"	"ADM/NKX3-1/NRARP/FZD6/MTHFD1L/MYC/IFT57/KAT2A/MTHFD1/TNF/PTK7/CTSH/DEAF1/CLIC4/PLXNB2/LRP5/LEF1/TIMELESS/LRP5L/BCL2/HIF1A/DVL2"
"upregulated"	"BP"	"negative regulation of immune effector process"	7	"7/1704"	"101/13946"	0.970735813476218	0.999999684419824	0.884469864848546	"GO:0002698"	"IL2RA/FOXP3/IRAK3/CEACAM1/C1QBP/TNF/LGALS3"
"upregulated"	"BP"	"detection of abiotic stimulus"	7	"7/1704"	"101/13946"	0.970735813476218	0.999999684419824	0.884469864848546	"GO:0009582"	"SERPINE2/KIT/RDH11/ARRB1/TIMELESS/ITGA2/GNB1"
"upregulated"	"BP"	"regulation of actin polymerization or depolymerization"	13	"13/1704"	"164/13946"	0.970754936775618	0.999999684419824	0.884469864848546	"GO:0008064"	"ADD2/WASF1/RAC3/KANK1/PDXP/CORO1B/MYO1C/CCR7/CAPG/SSH1/AP1AR/MLST8/LIMA1"
"upregulated"	"BP"	"negative regulation of protein polymerization"	4	"4/1704"	"67/13946"	0.970838496778863	0.999999684419824	0.884469864848546	"GO:0032272"	"ADD2/KANK1/FKBP4/CAPG"
"upregulated"	"BP"	"cardiac ventricle development"	6	"6/1704"	"90/13946"	0.970855627498996	0.999999684419824	0.884469864848546	"GO:0003231"	"MIR17HG/PTK7/HEG1/FKBP1A/NSD2/HIF1A"
"upregulated"	"BP"	"axonogenesis"	35	"35/1704"	"377/13946"	0.971034957694896	0.999999684419824	0.884469864848546	"GO:0007409"	"NPTX1/DRAXIN/MYH10/GRB10/UCHL1/MAPT/NTRK2/TNFRSF12A/FAM129B/ADARB1/RAB3A/EFNA3/HSP90AB1/ALCAM/CELSR3/PLXNA1/TUBB3/GPC1/WDR36/MAP1A/SPART/STXBP1/CXCR4/NEFH/PLXNB2/MAPK7/SEMA7A/PDLIM7/HSP90AA1/SSH1/RAB8A/SEMA4D/BCL2/AFG3L2/MAP2K1"
"upregulated"	"BP"	"detection of light stimulus"	3	"3/1704"	"55/13946"	0.97135812721938	0.999999684419824	0.884469864848546	"GO:0009583"	"RDH11/ARRB1/GNB1"
"upregulated"	"BP"	"membrane invagination"	3	"3/1704"	"55/13946"	0.97135812721938	0.999999684419824	0.884469864848546	"GO:0010324"	"RAC3/AURKB/ITGA2"
"upregulated"	"BP"	"pancreas development"	3	"3/1704"	"55/13946"	0.97135812721938	0.999999684419824	0.884469864848546	"GO:0031016"	"CLOCK/AKT1/CDK6"
"upregulated"	"BP"	"cardiac septum morphogenesis"	3	"3/1704"	"55/13946"	0.97135812721938	0.999999684419824	0.884469864848546	"GO:0060411"	"DHRS3/MIR17HG/NSD2"
"upregulated"	"BP"	"antigen processing and presentation of peptide antigen via MHC class I"	2	"2/1704"	"42/13946"	0.971433183105365	0.999999684419824	0.884469864848546	"GO:0002474"	"IFI30/CHUK"
"upregulated"	"BP"	"defense response to Gram-negative bacterium"	2	"2/1704"	"42/13946"	0.971433183105365	0.999999684419824	0.884469864848546	"GO:0050829"	"IRGM/HIST1H2BK"
"upregulated"	"BP"	"negative regulation of muscle cell differentiation"	2	"2/1704"	"42/13946"	0.971433183105365	0.999999684419824	0.884469864848546	"GO:0051148"	"EZH2/DNMT1"
"upregulated"	"BP"	"pigmentation"	5	"5/1704"	"79/13946"	0.971634499944551	0.999999684419824	0.884469864848546	"GO:0043473"	"KIT/HPS4/LEF1/BAX/BCL2"
"upregulated"	"BP"	"actin-mediated cell contraction"	5	"5/1704"	"79/13946"	0.971634499944551	0.999999684419824	0.884469864848546	"GO:0070252"	"DMD/FRMD6/EPB41L5/TPM4/ATP1A1"
"upregulated"	"BP"	"activation of immune response"	43	"43/1704"	"452/13946"	0.971702435438908	0.999999684419824	0.884469864848546	"GO:0002253"	"INAVA/MUC4/HHLA2/SYK/TEC/PAWR/FOXP3/HLA-DQB1/IRAK3/IRGM/CEACAM1/MUC1/HSP90AB1/NCKIPSD/C1QBP/CARD9/IRF4/HLA-DPA1/YES1/HLA-DRA/HSPD1/MYO1C/HLA-DRB5/LAT2/CGAS/LGALS3/CCR7/NFKB1/PHB/HLA-DQA1/HLA-DRB1/MAPKAPK3/CLU/PLCG2/IRAK1/UBE2N/BAX/HSP90AA1/XRCC6/BCL2/CBFB/CHUK/RAC1"
"upregulated"	"BP"	"morphogenesis of an epithelium"	36	"36/1704"	"387/13946"	0.971801369258571	0.999999684419824	0.884469864848546	"GO:0002009"	"LIF/ADM/HBEGF/NKX3-1/JAG2/PCDH8/NRARP/FZD6/TGFB1I1/MTHFD1L/MYC/CEACAM1/EPB41L5/IFT57/KAT2A/MTHFD1/CELSR3/TNF/PLXNA1/PTK7/FGFR1/CD151/CTSH/TRIM28/DEAF1/CLIC4/PLXNB2/LRP5/LEF1/TIMELESS/LRP5L/MLLT3/BCL2/HIF1A/DVL2/RAC1"
"upregulated"	"BP"	"regulation of actin filament length"	13	"13/1704"	"165/13946"	0.972498819083876	0.999999684419824	0.884469864848546	"GO:0030832"	"ADD2/WASF1/RAC3/KANK1/PDXP/CORO1B/MYO1C/CCR7/CAPG/SSH1/AP1AR/MLST8/LIMA1"
"upregulated"	"BP"	"regulation of ossification"	12	"12/1704"	"155/13946"	0.972926575081261	0.999999684419824	0.884469864848546	"GO:0030278"	"DHRS3/BMP2K/TNF/ZHX3/JUND/LRP5/PDLIM7/SEMA4D/BCL2/HIF1A/CHSY1/CDK6"
"upregulated"	"BP"	"dendritic spine organization"	4	"4/1704"	"68/13946"	0.97337429763233	0.999999684419824	0.884469864848546	"GO:0097061"	"LRP8/HOMER1/ITGA3/CAPRIN1"
"upregulated"	"BP"	"regulation of cation channel activity"	9	"9/1704"	"124/13946"	0.973626243989168	0.999999684419824	0.884469864848546	"GO:2001257"	"ANXA3/DMD/CBARP/NETO2/KCNS1/NLGN2/HOMER1/PLCG2/FKBP1A"
"upregulated"	"BP"	"negative regulation of transport"	34	"34/1704"	"370/13946"	0.97383733660292	0.999999684419824	0.884469864848546	"GO:0051051"	"LIF/OSM/ARG2/SERPINE2/CBARP/GRB10/PACSIN3/HECW2/RAB23/NDFIP2/FOXP3/ACVR1C/CEACAM1/ASIC1/FABP5/TNF/SESTD1/RAB11FIP5/IRS1/LGALS3/PEA15/NFKB1/LYPLA1/SREBF1/SVIP/INSIG1/PPIF/HMGCR/YWHAE/BCL2/TXN/AKT1/HADH/RAC1"
"upregulated"	"BP"	"regulation of postsynaptic membrane neurotransmitter receptor levels"	3	"3/1704"	"56/13946"	0.974058542664755	0.999999684419824	0.884469864848546	"GO:0099072"	"STX3/YWHAE/RAB8A"
"upregulated"	"BP"	"nucleoside catabolic process"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0009164"	"AHCY"
"upregulated"	"BP"	"positive regulation of cardiac muscle hypertrophy"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0010613"	"PARP2"
"upregulated"	"BP"	"positive regulation of muscle hypertrophy"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0014742"	"PARP2"
"upregulated"	"BP"	"histone demethylation"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0016577"	"RIOX2"
"upregulated"	"BP"	"retrograde protein transport, ER to cytosol"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0030970"	"SVIP"
"upregulated"	"BP"	"positive regulation of interleukin-2 production"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0032743"	"IRF4"
"upregulated"	"BP"	"toll-like receptor 4 signaling pathway"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0034142"	"IRAK1"
"upregulated"	"BP"	"purinergic receptor signaling pathway"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0035587"	"ADORA2B"
"upregulated"	"BP"	"positive regulation of natural killer cell mediated cytotoxicity"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0045954"	"PVR"
"upregulated"	"BP"	"regulation of defense response to virus by virus"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0050690"	"RAC1"
"upregulated"	"BP"	"membrane depolarization during action potential"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:0086010"	"YWHAH"
"upregulated"	"BP"	"endoplasmic reticulum to cytosol transport"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:1903513"	"SVIP"
"upregulated"	"BP"	"response to amyloid-beta"	1	"1/1704"	"28/13946"	0.974079987704156	0.999999684419824	0.884469864848546	"GO:1904645"	"NAMPT"
"upregulated"	"BP"	"autophagy"	42	"42/1704"	"445/13946"	0.974110701695305	0.999999684419824	0.884469864848546	"GO:0006914"	"UCHL1/MAPT/SOGA3/DRAM1/RAB23/SOGA3/BNIP3/IRGM/IFNG/LAMP3/RPTOR/VDAC1/MAPK8/ARSB/HK2/RAB3GAP1/PGAM5/HSPB1/CDC37/VPS26A/SESN3/SREBF1/PRKAG2/CLU/MTERF3/SVIP/FUNDC2/EIF4G1/HSP90AA1/MLST8/RAB8A/STX12/HSPA8/SCOC/NAMPT/BCL2/HIF1A/ATP6V1A/AKT1/VMP1/LARP1/DAP"
